appno,yr,mth,abattoir_id
4379,2020,12,189
4379,2021,1,189
4379,2021,2,189
4379,2021,3,189
4379,2021,4,189
4379,2021,5,189
4379,2021,6,189
4379,2021,7,189
4379,2021,8,189
4379,2021,9,189
4379,2021,10,189
4379,2021,11,189
4379,2021,12,189
4379,2022,1,189
4379,2022,2,189
4379,2022,3,189
4379,2022,4,189
4379,2022,5,189
4379,2022,6,189
4379,2022,7,189
4379,2022,8,189
4379,2022,9,189
4379,2022,10,189
4379,2022,11,189
4379,2022,12,189
4379,2023,1,189
4379,2023,2,189
4379,2023,3,189
4380,2018,1,190
4380,2018,2,190
4380,2018,3,190
4380,2018,4,190
4380,2018,5,190
4380,2018,6,190
4380,2018,7,190
4380,2018,8,190
4380,2018,9,190
4380,2018,10,190
4380,2018,11,190
4380,2018,12,190
4380,2019,1,190
4380,2019,2,190
4380,2019,3,190
4380,2019,4,190
4380,2019,5,190
4380,2019,6,190
4380,2019,7,190
4380,2019,8,190
4380,2019,9,190
4380,2019,10,190
4380,2019,11,190
4380,2019,12,190
4380,2020,1,190
4380,2020,2,190
4380,2020,3,190
4380,2020,4,190
4380,2020,5,190
4380,2020,6,190
4380,2020,7,190
4380,2020,8,190
4380,2020,9,190
4380,2020,10,190
4380,2020,11,190
4380,2020,12,190
4380,2021,1,190
4380,2021,2,190
4380,2021,3,190
4380,2021,4,190
4380,2021,5,190
4380,2021,6,190
4380,2021,7,190
4380,2021,8,190
4380,2021,9,190
4380,2021,10,190
4380,2021,11,190
4380,2021,12,190
4380,2022,1,190
4380,2022,2,190
4380,2022,3,190
4380,2022,4,190
4380,2022,5,190
4380,2022,6,190
4380,2022,7,190
4380,2022,8,190
4380,2022,9,190
4380,2022,10,190
4380,2022,11,190
4380,2022,12,190
4380,2023,1,190
4380,2023,2,190
4380,2023,3,190
4381,2018,1,191
4381,2018,2,191
4381,2018,3,191
4381,2018,4,191
4381,2018,5,191
4381,2018,6,191
4381,2018,7,191
4381,2018,8,191
4381,2018,9,191
4381,2018,10,191
4381,2018,11,191
4381,2018,12,191
4381,2019,1,191
4381,2019,2,191
4381,2019,3,191
4381,2019,4,191
4381,2019,5,191
4381,2019,6,191
4381,2019,7,191
4381,2019,8,191
4381,2019,9,191
4381,2019,10,191
4381,2019,11,191
4381,2019,12,191
4381,2020,1,191
4381,2020,2,191
4381,2020,3,191
4381,2020,4,191
4381,2020,5,191
4381,2020,6,191
4381,2020,7,191
4381,2020,8,191
4381,2020,9,191
4381,2020,10,191
4381,2020,11,191
4381,2020,12,191
4381,2021,1,191
4381,2021,2,191
4381,2021,3,191
4381,2021,4,191
4381,2021,5,191
4381,2021,6,191
4381,2021,7,191
4381,2021,8,191
4381,2021,9,191
4381,2021,10,191
4381,2021,11,191
4381,2021,12,191
4381,2022,1,191
4381,2022,2,191
4381,2022,3,191
4381,2022,4,191
4381,2022,5,191
4381,2022,6,191
4381,2022,7,191
4381,2022,8,191
4381,2022,9,191
4381,2022,10,191
4381,2022,11,191
4381,2022,12,191
4381,2023,1,191
4381,2023,2,191
4381,2023,3,191
4392,2018,1,192
4392,2018,2,192
4392,2018,3,192
4392,2018,4,192
4392,2018,5,192
4392,2018,6,192
4392,2018,7,192
4392,2018,8,192
4392,2018,9,192
4392,2018,10,192
4392,2018,11,192
4392,2018,12,192
4392,2019,1,192
4392,2019,2,192
4392,2019,3,192
4392,2019,4,192
4392,2019,5,192
4392,2019,6,192
4392,2019,7,192
4392,2019,8,192
4392,2019,9,192
4392,2019,10,192
4392,2019,11,192
4392,2019,12,192
4392,2020,1,192
4392,2020,2,192
4392,2020,3,192
4392,2020,4,192
4392,2020,5,192
4392,2020,6,192
4392,2020,7,192
4392,2020,8,192
4392,2020,9,192
4392,2020,10,192
4392,2020,11,192
4392,2020,12,192
4392,2021,1,192
4392,2021,2,192
4392,2021,3,192
4392,2021,4,192
4392,2021,5,192
4392,2021,6,192
4392,2021,7,192
4392,2021,8,192
4392,2021,9,192
4392,2021,10,192
4392,2021,11,192
4392,2021,12,192
4392,2022,1,192
4392,2022,2,192
4392,2022,3,192
4392,2022,4,192
4392,2022,5,192
4392,2022,6,192
4392,2022,7,192
4392,2022,8,192
4392,2022,9,192
4392,2022,10,192
4392,2022,11,192
4392,2022,12,192
4392,2023,1,192
4392,2023,2,192
4392,2023,3,192
4406,2018,1,193
4406,2018,2,193
4406,2018,3,193
4406,2018,4,193
4406,2018,5,193
4406,2018,6,193
4406,2018,7,193
4406,2018,8,193
4406,2018,9,193
4406,2018,10,193
4406,2018,11,193
4406,2018,12,193
4406,2019,1,193
4406,2019,2,193
4406,2019,3,193
4406,2019,4,193
4406,2019,5,193
4406,2019,6,193
4406,2019,7,193
4406,2019,8,193
4406,2019,9,193
4406,2019,10,193
4406,2019,11,193
4406,2019,12,193
4406,2020,1,193
4406,2020,2,193
4406,2020,3,193
4406,2020,4,193
4406,2020,5,193
4406,2020,6,193
4406,2020,7,193
4406,2020,8,193
4406,2020,9,193
4406,2020,10,193
4406,2020,11,193
4451,2018,1,194
4451,2018,2,194
4451,2018,3,194
4451,2018,4,194
4451,2018,5,194
4451,2018,6,194
4451,2018,7,194
4451,2018,8,194
4451,2018,9,194
4451,2018,10,194
4451,2018,11,194
4451,2018,12,194
4451,2019,1,194
4451,2019,2,194
4451,2019,3,194
4451,2019,4,194
4451,2019,5,194
4451,2019,6,194
4451,2019,7,194
4451,2019,8,194
4451,2019,9,194
4451,2019,10,194
4451,2019,11,194
4451,2019,12,194
4451,2020,1,194
4451,2020,2,194
4451,2020,3,194
4451,2020,4,194
4451,2020,5,194
4451,2020,6,194
4451,2020,7,194
4451,2020,8,194
4451,2020,9,194
4451,2020,10,194
4451,2020,11,194
4451,2020,12,194
4451,2021,1,194
4451,2021,2,194
4451,2021,3,194
4451,2021,4,194
4451,2021,5,194
4451,2021,6,194
4451,2021,7,194
4451,2021,8,194
4451,2021,9,194
4451,2021,10,194
4451,2021,11,194
4451,2021,12,194
4451,2022,1,194
4451,2022,2,194
4451,2022,3,194
4451,2022,4,194
4451,2022,5,194
4451,2022,6,194
4451,2022,7,194
4451,2022,8,194
4451,2022,9,194
4451,2022,10,194
4451,2022,11,194
4451,2022,12,194
4451,2023,1,194
4451,2023,2,194
4451,2023,3,194
4464,2018,1,195
4464,2018,2,195
4464,2018,3,195
4464,2018,4,195
4464,2018,5,195
4464,2018,6,195
4464,2018,7,195
4464,2018,8,195
4464,2018,9,195
4464,2018,10,195
4464,2018,11,195
4464,2018,12,195
4464,2019,1,195
4464,2019,2,195
4464,2019,3,195
4464,2019,4,195
4464,2019,5,195
4464,2019,6,195
4464,2019,7,195
4464,2019,8,195
4464,2019,9,195
4464,2019,10,195
4464,2019,11,195
4464,2019,12,195
4464,2020,1,195
4464,2020,2,195
4464,2020,3,195
4464,2020,4,195
4464,2020,5,195
4464,2020,6,195
4464,2020,7,195
4464,2020,8,195
4464,2020,9,195
4464,2020,10,195
4471,2018,1,196
4471,2018,2,196
4471,2018,3,196
4471,2018,4,196
4471,2018,5,196
4471,2018,6,196
4471,2018,7,196
4471,2018,8,196
4471,2018,9,196
4471,2018,10,196
4471,2018,11,196
4471,2018,12,196
4471,2019,1,196
4471,2019,2,196
4471,2019,3,196
4471,2019,4,196
4471,2019,5,196
4471,2019,6,196
4471,2019,7,196
4471,2019,8,196
4471,2019,9,196
4471,2019,10,196
4471,2019,11,196
4471,2019,12,196
4471,2020,1,196
4471,2020,2,196
4471,2020,3,196
4471,2020,4,196
4471,2020,5,196
4471,2020,6,196
4471,2020,7,196
4471,2020,8,196
4471,2020,9,196
4471,2020,10,196
4471,2020,11,196
4471,2020,12,196
4471,2021,1,196
4471,2021,2,196
4471,2021,3,196
4471,2021,4,196
4471,2021,5,196
4471,2021,6,196
4471,2021,7,196
4471,2021,8,196
4471,2021,9,196
4471,2021,10,196
4471,2021,11,196
4471,2021,12,196
4471,2022,1,196
4471,2022,2,196
4471,2022,3,196
4471,2022,4,196
4471,2022,5,196
4471,2022,6,196
4471,2022,7,196
4471,2022,8,196
4471,2022,9,196
4471,2022,10,196
4471,2022,11,196
4471,2022,12,196
4471,2023,1,196
4471,2023,2,196
4471,2023,3,196
4481,2018,1,197
4481,2018,2,197
4481,2018,3,197
4481,2018,4,197
4481,2018,5,197
4481,2018,6,197
4481,2018,7,197
4481,2018,8,197
4481,2018,9,197
4481,2018,10,197
4481,2018,11,197
4481,2018,12,197
4481,2019,1,197
4481,2019,2,197
4481,2019,3,197
4481,2019,4,197
4481,2019,5,197
4481,2019,6,197
4481,2019,7,197
4481,2019,8,197
4481,2019,9,197
4481,2019,10,197
4481,2019,11,197
4481,2019,12,197
4481,2020,1,197
4481,2020,2,197
4481,2020,3,197
4481,2020,4,197
4481,2020,5,197
4481,2020,6,197
4481,2020,7,197
4481,2020,8,197
4481,2020,9,197
4481,2020,10,197
4481,2020,11,197
4481,2020,12,197
4481,2021,1,197
4481,2021,2,197
4481,2021,3,197
4481,2021,4,197
4481,2021,5,197
4481,2021,6,197
4481,2021,7,197
4481,2021,8,197
4481,2021,9,197
4481,2021,10,197
4481,2021,11,197
4481,2021,12,197
4481,2022,1,197
4481,2022,2,197
4481,2022,3,197
4481,2022,4,197
4481,2022,5,197
4481,2022,6,197
4481,2022,7,197
4481,2022,8,197
4481,2022,9,197
4481,2022,10,197
4481,2022,11,197
4481,2022,12,197
4481,2023,1,197
4481,2023,2,197
4481,2023,3,197
4484,2018,1,198
4484,2018,2,198
4484,2018,3,198
4484,2018,4,198
4484,2018,5,198
4484,2018,6,198
4484,2018,7,198
4484,2018,8,198
4484,2018,9,198
4484,2018,10,198
4484,2018,11,198
4484,2018,12,198
4484,2019,1,198
4484,2019,2,198
4484,2019,3,198
4484,2019,4,198
4484,2019,5,198
4484,2019,6,198
4486,2018,1,199
4486,2018,2,199
4486,2018,3,199
4486,2018,4,199
4486,2018,5,199
4486,2018,6,199
4486,2018,7,199
4486,2018,8,199
4486,2018,9,199
4486,2018,10,199
4486,2018,11,199
4486,2018,12,199
4486,2019,1,199
4486,2019,2,199
4486,2019,3,199
4486,2019,4,199
4486,2019,5,199
4486,2019,6,199
4486,2019,7,199
4486,2019,8,199
4486,2019,9,199
4486,2019,10,199
4486,2019,11,199
4486,2019,12,199
4486,2020,1,199
4486,2020,2,199
4486,2020,3,199
4486,2020,4,199
4486,2020,5,199
4486,2020,6,199
4486,2020,7,199
4486,2020,8,199
4486,2020,9,199
4486,2020,10,199
4486,2020,11,199
4486,2020,12,199
4486,2021,1,199
4486,2021,2,199
4486,2021,3,199
4486,2021,4,199
4486,2021,5,199
4486,2021,6,199
4486,2021,7,199
4486,2021,8,199
4486,2021,9,199
4486,2021,10,199
4486,2021,11,199
4486,2021,12,199
4486,2022,1,199
4486,2022,2,199
4486,2022,3,199
4486,2022,4,199
4486,2022,5,199
4486,2022,6,199
4486,2022,7,199
4486,2022,8,199
4486,2022,9,199
4486,2022,10,199
4486,2022,11,199
4486,2022,12,199
4486,2023,1,199
4486,2023,2,199
4486,2023,3,199
4496,2018,1,200
4496,2018,2,200
4496,2018,3,200
4496,2018,4,200
4496,2018,5,200
4496,2018,6,200
4496,2018,7,200
4496,2018,8,200
4496,2018,9,200
4496,2018,10,200
4496,2018,11,200
4496,2018,12,200
4496,2019,1,200
4496,2019,2,200
4496,2019,3,200
4496,2019,4,200
4496,2019,5,200
4496,2019,6,200
4496,2019,7,200
4496,2019,8,200
4496,2019,9,200
4496,2019,10,200
4496,2019,11,200
4496,2019,12,200
4496,2020,1,200
4496,2020,2,200
4496,2020,3,200
4496,2020,4,200
4496,2020,5,200
4496,2020,6,200
4496,2020,7,200
4496,2020,8,200
4496,2020,9,200
4496,2020,10,200
4496,2020,11,200
4496,2020,12,200
4496,2021,1,200
4496,2021,2,200
4496,2021,3,200
4496,2021,4,200
4496,2021,5,200
4496,2021,6,200
4496,2021,7,200
4496,2021,8,200
4496,2021,9,200
4496,2021,10,200
4496,2021,11,200
4496,2021,12,200
4496,2022,1,200
4496,2022,2,200
4496,2022,3,200
4496,2022,4,200
4496,2022,5,200
4496,2022,6,200
4496,2022,7,200
4496,2022,8,200
4496,2022,9,200
4496,2022,10,200
4496,2022,11,200
4496,2022,12,200
4496,2023,1,200
4496,2023,2,200
4496,2023,3,200
4534,2018,1,201
4534,2018,2,201
4534,2018,3,201
4534,2018,4,201
4534,2018,5,201
4534,2018,6,201
4534,2018,7,201
4534,2018,8,201
4534,2018,9,201
4534,2018,10,201
4534,2018,11,201
4534,2018,12,201
4534,2019,1,201
4534,2019,2,201
4534,2019,3,201
4534,2019,4,201
4534,2019,5,201
4534,2019,6,201
4534,2019,7,201
4534,2019,8,201
4534,2019,9,201
4534,2019,10,201
4534,2019,11,201
4534,2019,12,201
4534,2020,1,201
4534,2020,2,201
4534,2020,3,201
4534,2020,4,201
4534,2020,5,201
4534,2020,6,201
4534,2020,7,201
4534,2020,8,201
4534,2020,9,201
4534,2020,10,201
4534,2020,11,201
4534,2020,12,201
4534,2021,1,201
4534,2021,2,201
4534,2021,3,201
4534,2021,4,201
4534,2021,5,201
4534,2021,6,201
4534,2021,7,201
4534,2021,8,201
4534,2021,9,201
4534,2021,10,201
4534,2021,11,201
4534,2021,12,201
4534,2022,1,201
4538,2018,1,202
4538,2018,2,202
4538,2018,3,202
4538,2018,4,202
4538,2018,5,202
4538,2018,6,202
4538,2018,7,202
4538,2018,8,202
4538,2018,9,202
4538,2018,10,202
4538,2018,11,202
4538,2018,12,202
4538,2019,1,202
4538,2019,2,202
4538,2019,3,202
4538,2019,4,202
4538,2019,5,202
4538,2019,6,202
4538,2019,7,202
4538,2019,8,202
4538,2019,9,202
4538,2019,10,202
4538,2019,11,202
4538,2019,12,202
4538,2020,1,202
4538,2020,2,202
4538,2020,3,202
4538,2020,4,202
4538,2020,5,202
4538,2020,6,202
4538,2020,7,202
4538,2020,8,202
4538,2020,9,202
4538,2020,10,202
4538,2020,11,202
4538,2020,12,202
4538,2021,1,202
4538,2021,2,202
4538,2021,3,202
4538,2021,4,202
4538,2021,5,202
4538,2021,6,202
4538,2021,7,202
4538,2021,8,202
4538,2021,9,202
4538,2021,10,202
4538,2021,11,202
4538,2021,12,202
4538,2022,1,202
4538,2022,2,202
4538,2022,3,202
4538,2022,4,202
4538,2022,5,202
4538,2022,6,202
4538,2022,7,202
4538,2022,8,202
4538,2022,9,202
4538,2022,10,202
4538,2022,11,202
4538,2022,12,202
4538,2023,1,202
4538,2023,2,202
4538,2023,3,202
4539,2018,1,203
4539,2018,2,203
4539,2018,3,203
4539,2018,4,203
4539,2018,5,203
4539,2018,6,203
4539,2018,7,203
4539,2018,8,203
4539,2018,9,203
4539,2018,10,203
4539,2018,11,203
4539,2018,12,203
4539,2019,1,203
4539,2019,2,203
4539,2019,3,203
4539,2019,4,203
4539,2019,5,203
4539,2019,6,203
4539,2019,7,203
4539,2019,8,203
4539,2019,9,203
4539,2019,10,203
4539,2019,11,203
4539,2019,12,203
4539,2020,1,203
4539,2020,2,203
4539,2020,3,203
4539,2020,4,203
4539,2020,5,203
4539,2020,6,203
4539,2020,7,203
4539,2020,8,203
4539,2020,9,203
4539,2020,10,203
4539,2020,11,203
4539,2020,12,203
4539,2021,1,203
4539,2021,2,203
4539,2021,3,203
4539,2021,4,203
4539,2021,5,203
4539,2021,6,203
4539,2021,7,203
4539,2021,8,203
4539,2021,9,203
4539,2021,10,203
4539,2021,11,203
4539,2021,12,203
4539,2022,1,203
4539,2022,2,203
4539,2022,3,203
4539,2022,4,203
4539,2022,5,203
4539,2022,6,203
4539,2022,7,203
4539,2022,8,203
4539,2022,9,203
4539,2022,10,203
4539,2022,11,203
4539,2022,12,203
4539,2023,1,203
4539,2023,2,203
4539,2023,3,203
4557,2018,1,204
4557,2018,2,204
4557,2018,3,204
4557,2018,4,204
4557,2018,5,204
4557,2018,6,204
4557,2018,7,204
4557,2018,8,204
4557,2018,9,204
4557,2018,10,204
4557,2018,11,204
4557,2018,12,204
4557,2019,1,204
4557,2019,2,204
4557,2019,3,204
4557,2019,4,204
4557,2019,5,204
4557,2019,6,204
4557,2019,7,204
4557,2019,8,204
4557,2019,9,204
4557,2019,10,204
4557,2019,11,204
4557,2019,12,204
4557,2020,1,204
4557,2020,2,204
4557,2020,3,204
4557,2020,4,204
4557,2020,5,204
4557,2020,6,204
4557,2020,7,204
4557,2020,8,204
4557,2020,9,204
4557,2020,10,204
4557,2020,11,204
4557,2020,12,204
4557,2021,1,204
4557,2021,2,204
4557,2021,3,204
4557,2021,4,204
4557,2021,5,204
4557,2021,6,204
4557,2021,7,204
4557,2021,8,204
4557,2021,9,204
4557,2021,10,204
4557,2021,11,204
4557,2021,12,204
4557,2022,1,204
4557,2022,2,204
4557,2022,3,204
4557,2022,4,204
4557,2022,5,204
4557,2022,6,204
4557,2022,7,204
4557,2022,8,204
4557,2022,9,204
4557,2022,10,204
4557,2022,11,204
4557,2022,12,204
4557,2023,1,204
4557,2023,2,204
4557,2023,3,204
4559,2018,1,205
4559,2018,2,205
4559,2018,3,205
4559,2018,4,205
4559,2018,5,205
4559,2018,6,205
4559,2018,7,205
4559,2018,8,205
4559,2018,9,205
4559,2018,10,205
4559,2018,11,205
4559,2018,12,205
4559,2019,1,205
4559,2019,2,205
4559,2019,3,205
4559,2019,4,205
4559,2019,5,205
4559,2019,6,205
4559,2019,7,205
4559,2019,8,205
4559,2019,9,205
4559,2019,10,205
4559,2019,11,205
4559,2019,12,205
4559,2020,1,205
4559,2020,2,205
4559,2020,3,205
4559,2020,4,205
4559,2020,5,205
4559,2020,6,205
4559,2020,7,205
4559,2020,8,205
4559,2020,9,205
4559,2020,10,205
4559,2020,11,205
4559,2020,12,205
4559,2021,1,205
4559,2021,2,205
4559,2021,3,205
4559,2021,4,205
4559,2021,5,205
4559,2021,6,205
4559,2021,7,205
4559,2021,8,205
4559,2021,9,205
4559,2021,10,205
4559,2021,11,205
4559,2021,12,205
4559,2022,1,205
4559,2022,2,205
4559,2022,3,205
4559,2022,4,205
4559,2022,5,205
4559,2022,6,205
4559,2022,7,205
4559,2022,8,205
4559,2022,9,205
4559,2022,10,205
4559,2022,11,205
4559,2022,12,205
4559,2023,1,205
4559,2023,2,205
4559,2023,3,205
4562,2018,1,206
4562,2018,2,206
4562,2018,3,206
4562,2018,4,206
4562,2018,5,206
4562,2018,6,206
4562,2018,7,206
4562,2018,8,206
4562,2018,9,206
4562,2018,10,206
4562,2018,11,206
4562,2018,12,206
4562,2019,1,206
4562,2019,2,206
4562,2019,3,206
4562,2019,4,206
4562,2019,5,206
4562,2019,6,206
4562,2019,7,206
4562,2019,8,206
4562,2019,9,206
4562,2019,10,206
4562,2019,11,206
4562,2019,12,206
4562,2020,1,206
4562,2020,2,206
4562,2020,3,206
4562,2020,4,206
4562,2020,5,206
4562,2020,6,206
4562,2020,7,206
4562,2020,8,206
4562,2020,9,206
4562,2020,10,206
4562,2020,11,206
4562,2020,12,206
4562,2021,1,206
4562,2021,2,206
4562,2021,3,206
4562,2021,4,206
4562,2021,5,206
4562,2021,6,206
4562,2021,7,206
4562,2021,8,206
4562,2021,9,206
4562,2021,10,206
4562,2021,11,206
4562,2021,12,206
4562,2022,1,206
4562,2022,2,206
4562,2022,3,206
4562,2022,4,206
4562,2022,5,206
4562,2022,6,206
4562,2022,7,206
4562,2022,8,206
4562,2022,9,206
4562,2022,10,206
4562,2022,11,206
4562,2022,12,206
4562,2023,1,206
4562,2023,2,206
4562,2023,3,206
4566,2018,1,207
4566,2018,2,207
4566,2018,3,207
4566,2018,4,207
4566,2018,5,207
4566,2018,6,207
4566,2018,7,207
4566,2018,8,207
4566,2018,9,207
4566,2018,10,207
4568,2018,1,208
4568,2018,2,208
4568,2018,3,208
4568,2018,4,208
4568,2018,5,208
4568,2018,6,208
4568,2018,7,208
4568,2018,8,208
4568,2018,9,208
4568,2018,10,208
4568,2018,11,208
4568,2018,12,208
4568,2019,1,208
4568,2019,2,208
4568,2019,3,208
4568,2019,4,208
4568,2019,5,208
4568,2019,6,208
4568,2019,7,208
4568,2019,8,208
4568,2019,9,208
4568,2019,10,208
4568,2019,11,208
4568,2019,12,208
4568,2020,1,208
4568,2020,2,208
4568,2020,3,208
4568,2020,4,208
4568,2020,5,208
4568,2020,6,208
4568,2020,7,208
4568,2020,8,208
4568,2020,9,208
4568,2020,10,208
4568,2020,11,208
4568,2020,12,208
4568,2021,1,208
4568,2021,2,208
4568,2021,3,208
4568,2021,4,208
4568,2021,5,208
4568,2021,6,208
4568,2021,7,208
4568,2021,8,208
4568,2021,9,208
4568,2021,10,208
4568,2021,11,208
4568,2021,12,208
4568,2022,1,208
4568,2022,2,208
4568,2022,3,208
4568,2022,4,208
4568,2022,5,208
4568,2022,6,208
4568,2022,7,208
4568,2022,8,208
4568,2022,9,208
4571,2018,1,209
4571,2018,2,209
4571,2018,3,209
4571,2018,4,209
4571,2018,5,209
4571,2018,6,209
4571,2018,7,209
4571,2018,8,209
4571,2018,9,209
4571,2018,10,209
4571,2018,11,209
4574,2018,1,210
4574,2018,2,210
4574,2018,3,210
4574,2018,4,210
4574,2018,5,210
4574,2018,6,210
4574,2018,7,210
4574,2018,8,210
4574,2018,9,210
4574,2018,10,210
4574,2018,11,210
4574,2018,12,210
4574,2019,1,210
4574,2019,2,210
4574,2019,3,210
4574,2019,4,210
4574,2019,5,210
4574,2019,6,210
4574,2019,7,210
4574,2019,8,210
4574,2019,9,210
4574,2019,10,210
4574,2019,11,210
4574,2019,12,210
4574,2020,1,210
4574,2020,2,210
4574,2020,3,210
4574,2020,4,210
4574,2020,5,210
4574,2020,6,210
4574,2020,7,210
4574,2020,8,210
4574,2020,9,210
4574,2020,10,210
4574,2020,11,210
4574,2020,12,210
4574,2021,1,210
4574,2021,2,210
4574,2021,3,210
4574,2021,4,210
4574,2021,5,210
4574,2021,6,210
4574,2021,7,210
4574,2021,8,210
4574,2021,9,210
4574,2021,10,210
4574,2021,11,210
4574,2021,12,210
4574,2022,1,210
4574,2022,2,210
4574,2022,3,210
4574,2022,4,210
4574,2022,5,210
4574,2022,6,210
4574,2022,7,210
4574,2022,8,210
4574,2022,9,210
4574,2022,10,210
4574,2022,11,210
4574,2022,12,210
4574,2023,1,210
4574,2023,2,210
4574,2023,3,210
4637,2018,1,211
4637,2018,2,211
4637,2018,3,211
4637,2019,11,211
4637,2019,12,211
4637,2020,1,211
4637,2020,2,211
4637,2020,3,211
4649,2018,1,212
4649,2018,2,212
4649,2018,3,212
4649,2018,4,212
4649,2018,5,212
4649,2018,6,212
4649,2018,7,212
4649,2018,8,212
4649,2018,9,212
4649,2018,10,212
4649,2018,11,212
4649,2018,12,212
4649,2019,1,212
4649,2019,2,212
4649,2019,3,212
4649,2019,4,212
4649,2019,5,212
4649,2019,6,212
4649,2019,7,212
4649,2019,8,212
4649,2019,9,212
4649,2019,10,212
4649,2019,11,212
4649,2019,12,212
4649,2020,1,212
4649,2020,2,212
4649,2020,3,212
4649,2020,4,212
4649,2020,5,212
4649,2020,6,212
4649,2020,7,212
4649,2020,8,212
4649,2020,9,212
4649,2020,10,212
4649,2020,11,212
4649,2020,12,212
4649,2021,1,212
4649,2021,2,212
4649,2021,3,212
4649,2021,4,212
4649,2021,5,212
4649,2021,6,212
4649,2021,7,212
4649,2021,8,212
4649,2021,9,212
4649,2021,10,212
4649,2021,11,212
4649,2021,12,212
4649,2022,1,212
4649,2022,2,212
4649,2022,3,212
4649,2022,4,212
4649,2022,5,212
4649,2022,6,212
4649,2022,7,212
4649,2022,8,212
4649,2022,9,212
4649,2022,10,212
4649,2022,11,212
4649,2022,12,212
4649,2023,1,212
4649,2023,2,212
4649,2023,3,212
4686,2018,1,213
4686,2018,2,213
4686,2018,3,213
4686,2018,4,213
4686,2018,5,213
4686,2018,6,213
4686,2018,7,213
4686,2018,8,213
4686,2018,9,213
4686,2018,10,213
4686,2018,11,213
4686,2018,12,213
4686,2019,1,213
4686,2019,2,213
4686,2019,3,213
4686,2019,4,213
4686,2019,5,213
4686,2019,6,213
4686,2019,7,213
4686,2019,8,213
4686,2019,9,213
4686,2019,10,213
4686,2019,11,213
4686,2019,12,213
4686,2020,1,213
4686,2020,2,213
4686,2020,3,213
4686,2020,4,213
4686,2020,5,213
4686,2020,6,213
4686,2020,7,213
4686,2020,8,213
4686,2020,9,213
4686,2020,10,213
4686,2020,11,213
4686,2020,12,213
4686,2021,1,213
4686,2021,2,213
4686,2021,3,213
4686,2021,4,213
4686,2021,5,213
4702,2018,1,214
4702,2018,2,214
4702,2018,3,214
4702,2018,4,214
4702,2018,5,214
4702,2018,6,214
4702,2018,7,214
4702,2018,8,214
4702,2018,9,214
4702,2018,10,214
4702,2018,11,214
4702,2018,12,214
4702,2019,1,214
4702,2019,2,214
4702,2019,3,214
4702,2019,4,214
4702,2019,5,214
4702,2019,6,214
4702,2019,7,214
4702,2019,8,214
4702,2019,9,214
4702,2019,10,214
4702,2019,11,214
4702,2019,12,214
4702,2020,1,214
4702,2020,2,214
4702,2020,3,214
4702,2020,4,214
4702,2020,5,214
4702,2020,6,214
4702,2020,7,214
4702,2020,8,214
4702,2020,9,214
4702,2020,10,214
4702,2020,11,214
4702,2020,12,214
4702,2021,1,214
4702,2021,2,214
4702,2021,3,214
4702,2021,4,214
4702,2021,5,214
4702,2021,6,214
4702,2021,7,214
4702,2021,8,214
4702,2021,9,214
4702,2021,10,214
4702,2021,11,214
4702,2021,12,214
4702,2022,1,214
4702,2022,2,214
4702,2022,3,214
4702,2022,4,214
4702,2022,5,214
4702,2022,6,214
4702,2022,7,214
4702,2022,8,214
4702,2022,9,214
4702,2022,10,214
4702,2022,11,214
4702,2022,12,214
4702,2023,1,214
4702,2023,2,214
4702,2023,3,214
4707,2018,1,215
4707,2018,2,215
4707,2018,3,215
4707,2018,4,215
4707,2018,5,215
4707,2018,6,215
4707,2018,7,215
4707,2018,8,215
4707,2018,9,215
4707,2018,10,215
4707,2018,11,215
4707,2018,12,215
4707,2019,1,215
4707,2019,2,215
4707,2019,3,215
4707,2019,4,215
4707,2019,5,215
4707,2019,6,215
4707,2019,7,215
4707,2019,8,215
4707,2019,9,215
4707,2019,10,215
4707,2019,11,215
4707,2019,12,215
4707,2020,1,215
4707,2020,2,215
4707,2020,3,215
4707,2020,4,215
4707,2020,5,215
4707,2020,6,215
4707,2020,7,215
4707,2020,8,215
4707,2020,9,215
4707,2020,10,215
4707,2020,11,215
4707,2020,12,215
4707,2021,1,215
4707,2021,2,215
4707,2021,3,215
4707,2021,4,215
4707,2021,5,215
4707,2021,6,215
4707,2021,7,215
4707,2021,8,215
4707,2021,9,215
4707,2021,10,215
4707,2021,11,215
4707,2021,12,215
4707,2022,1,215
4707,2022,2,215
4707,2022,3,215
4707,2022,4,215
4707,2022,5,215
4707,2022,6,215
4707,2022,7,215
4707,2022,8,215
4707,2022,9,215
4707,2022,10,215
4707,2022,11,215
4707,2022,12,215
4707,2023,1,215
4707,2023,2,215
4707,2023,3,215
4723,2018,1,216
4723,2018,2,216
4723,2018,3,216
4723,2018,4,216
4723,2018,5,216
4723,2018,6,216
4723,2018,7,216
4723,2018,8,216
4723,2018,9,216
4723,2018,10,216
4723,2018,11,216
4723,2018,12,216
4723,2019,1,216
4723,2019,2,216
4723,2019,3,216
4723,2019,4,216
4723,2019,5,216
4723,2019,6,216
4723,2019,7,216
4723,2019,8,216
4723,2019,9,216
4723,2019,10,216
4723,2019,11,216
4723,2019,12,216
4723,2020,1,216
4723,2020,2,216
4723,2020,3,216
4723,2020,4,216
4723,2020,5,216
4723,2020,6,216
4723,2020,7,216
4723,2020,8,216
4723,2020,9,216
4723,2020,10,216
4723,2020,11,216
4723,2020,12,216
